ASV,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,domain,phylum,class,order,family,genus,species,direction,significant
ASV_231,45.90817987311848,7.680361869686117,3.028712838678398,2.535850137921132,0.01121747269082323,0.05567096389909453,Bacteria,Pseudomonadota,Gammaproteobacteria_2,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_197,63.338445642787136,6.8210759649292045,2.692163720741103,2.533677990078363,0.011287240103252843,0.05567096389909453,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not significant,FALSE
ASV_111,105.04539988595907,-6.168659768674169,2.437532605545116,-2.530698360563938,0.0113835697779221,0.05567426563656019,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_1053,16.83459641455607,-7.245508112678427,2.89316555178147,-2.5043530980164603,0.012267553684959237,0.05900591937724196,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_437,38.005072031693985,-5.869687680621526,2.3412023931580506,-2.5071252693808748,0.012171756616158002,0.05900591937724196,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_708,23.84878120535309,-6.646937833076688,2.660395149221058,-2.4984776547284175,0.01247280056671922,0.059501392867463816,Bacteria,Pseudomonadota,Alphaproteobacteria_2,Rhodospirillales_2,Magnetospiraceae_2,Incertae Sedis_814,NA,Not significant,FALSE
ASV_603,35.355811407979374,-7.472627065523701,3.000794100266331,-2.490216527971872,0.012766529121615713,0.059920322167583424,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not significant,FALSE
ASV_970,18.274226239382134,-7.1861124624120665,2.885241398950647,-2.4906451380552186,0.012751140422303306,0.059920322167583424,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_433,41.67122140886818,-7.519443485354568,3.0319601437557053,-2.4800601356323217,0.013136022641444024,0.06110622976480193,Bacteria,Pseudomonadota,Gammaproteobacteria_2,Ga0077536_2,Incertae sedis (Pseudomonadota),Incertae Sedis_906,NA,Not significant,FALSE
ASV_235,46.33477602956742,7.503975786660048,3.029550294407166,2.4769272853839364,0.013251889725343082,0.06110622976480193,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_224,60.49259638095182,7.458922137235538,3.020869398658041,2.469130953012735,0.013544164329311768,0.06110622976480193,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup 9,Incertae sedis (Acidobacteriota),Incertae Sedis_116,NA,Not significant,FALSE
ASV_244,57.90137012289477,-6.656828639682178,2.690199695782718,-2.4744737909671657,0.013343261072088445,0.06110622976480193,Bacteria,Planctomycetota,OM190,Incertae Sedis_134,Incertae sedis (Planctomycetota),Incertae Sedis_714,NA,Not significant,FALSE
ASV_469,43.834788417112236,-5.718983388459591,2.3143097944222393,-2.471139949475657,0.013468309942784064,0.06110622976480193,Bacteria,Planctomycetota,Planctomycetes,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_586,30.251617946304258,6.467864516480799,2.6228749293778706,2.465944694516919,0.01366524317688035,0.06117824253034126,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_717,25.115695462269805,-6.694578244339459,2.733183479155793,-2.449370229036813,0.014310626734291204,0.06357850961341588,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_273,44.61497179050511,6.624799248414389,2.708551291468797,2.445882885541327,0.01444979292613151,0.06371045062885257,Bacteria,Actinomycetota,Acidimicrobiia_2,Actinomarinales_2,Incertae sedis (Actinomycetota),Incertae Sedis_120,NA,Not significant,FALSE
ASV_297,44.77262510355835,7.379837153270197,3.0238476666415237,2.44054528099516,0.014665107321150764,0.06417362752563717,Bacteria,Patescibacteria,Gracilibacteria,Incertae Sedis_123,Incertae sedis (Patescibacteria),Incertae Sedis_649,NA,Not significant,FALSE
ASV_700,24.568468678385916,-7.272272464926676,3.0311122887224515,-2.399209191947086,0.016430525028644918,0.07136242960202493,Bacteria,Cyanobacteriota,Vampirivibrionia_2,Obscuribacterales_2,Obscuribacteraceae_2,Incertae Sedis_528,NA,Not significant,FALSE
ASV_347,47.74750482202443,7.176074537077561,2.996480761511423,2.394834176561826,0.016627883409906213,0.07168465292270677,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_407,26.62031339279411,-7.186557855539905,3.029990914311633,-2.3718083845055293,0.017701268029312503,0.07519808754058305,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_521,31.363932803579207,6.321622010354277,2.6640079468241855,2.372974156436133,0.017645498509106308,0.07519808754058305,Bacteria,Pseudomonadota,Gammaproteobacteria_2,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_847,19.93110592124737,-7.04624965200036,3.02954166921987,-2.32584675219695,0.02002672751639593,0.08446054648219153,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_457,39.98620919705247,-6.977106271230671,3.0144514072917907,-2.314552576416869,0.020637430763466847,0.08518428868324614,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_335,39.37162538422777,6.884771243199593,2.9697564512759014,2.318294902681894,0.020433299258681058,0.08518428868324614,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_642,29.248566650797045,-6.86573856735963,2.9647584723093376,-2.3157834378365747,0.020570095975198953,0.08518428868324614,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Ekhidna,NA,Not significant,FALSE
ASV_688,23.183889875352545,-6.964995449952792,3.021996285684241,-2.304766383382823,0.021179660773587048,0.08680677866357508,Bacteria,Planctomycetota,OM190,Incertae Sedis_134,Incertae sedis (Planctomycetota),Incertae Sedis_714,NA,Not significant,FALSE
ASV_856,22.54174142623229,-6.95066181708681,3.030854665298795,-2.2933009281728736,0.021830685838882813,0.08762385626365377,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,Incertae sedis (Dadabacteria),CSP1-2,NA,Not significant,FALSE
ASV_638,25.84255705931328,-6.27741119909152,2.733589955287432,-2.2963982534942633,0.021653120748346803,0.08762385626365377,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not significant,FALSE
ASV_868,19.92850116676651,-6.120639041369693,2.666940455042101,-2.2950040109812164,0.02173289443383818,0.08762385626365377,Bacteria,Thermodesulfobacteriota,Incertae Sedis_50,Incertae Sedis_156,Incertae sedis (Thermodesulfobacteriota),Incertae Sedis_1019,NA,Not significant,FALSE
ASV_605,31.74617435020284,6.893253746300956,3.029159657198145,2.275632362236379,0.022868022701371452,0.08990618412304745,Bacteria,Acidobacteriota,Subgroup 26,Incertae Sedis_31,Incertae sedis (Acidobacteriota),Incertae Sedis_112,NA,Not significant,FALSE
ASV_41,22.179983771798042,-6.890459310708323,3.0285420385504622,-2.2751737380559107,0.022895509621488088,0.08990618412304745,Bacteria,Cyanobacteriota,Cyanobacteriia_2,Synechococcales_2,Cyanobiaceae_2,Synechococcus CC9902_2,NA,Not significant,FALSE
ASV_767,23.965832874280707,-6.17582691537921,2.7168600299741774,-2.2731487258244614,0.02301721895933689,0.08990618412304745,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_629,28.10158812575901,-6.146109578871698,2.6987431562333146,-2.2773970041113274,0.02276252884858993,0.08990618412304745,Bacteria,Pseudomonadota,Alphaproteobacteria_2,Caulobacterales_2,Parvularculaceae_2,NA,NA,Not significant,FALSE
ASV_821,22.584275153565486,-6.805356003626385,3.0013831438271437,-2.267406618053,0.023365397581461504,0.09005736021463971,Bacteria,Myxococcota,Polyangiia,Polyangiales_2,Sandaracinaceae_2,Incertae Sedis_618,NA,Not significant,FALSE
ASV_918,19.253163520365455,-6.04355105436637,2.6653813457325692,-2.267424533469647,0.023364304190809298,0.09005736021463971,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_423,36.75023662388817,6.128986019676066,2.7094275811103077,2.262096268011136,0.023691456136840157,0.09071333862921692,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_665,24.036461767491197,-6.1041539482529075,2.7159056944364006,-2.24755740258486,0.024604426397321983,0.0935933082564797,Bacteria,Pseudomonadota,Alphaproteobacteria_2,Kiloniellales_2,Kiloniellaceae_2,Incertae Sedis_791,NA,Not significant,FALSE
ASV_525,29.181060460470196,6.777057483378842,3.0245042642181557,2.240716789047323,0.025044425888044345,0.094648414719752,Bacteria,Acidobacteriota,AT-s3-28,Incertae Sedis_17,Incertae sedis (Acidobacteriota),Incertae Sedis_91,NA,Not significant,FALSE
ASV_253,37.770025700135974,6.691373007382611,3.016252360030305,2.2184393773057445,0.026524888748593684,0.09959667904310661,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not significant,FALSE
ASV_209,47.243550006553235,6.651045535966339,3.0130996538370454,2.2073765557327434,0.02728776287281868,0.10051812475778153,Bacteria,Actinomycetota,Acidimicrobiia_2,Microtrichales_2,Microtrichaceae_2,Sva0996 marine group_2,NA,Not significant,FALSE
ASV_545,27.277772692762113,6.631850997177121,2.9995511686167946,2.210947779975801,0.02703945343322571,0.10051812475778153,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_571,32.74873783432726,-6.515713285866529,2.9518032588703687,-2.2073670615703707,0.02728842562152832,0.10051812475778153,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Incertae Sedis_745,NA,Not significant,FALSE
ASV_462,24.34215767671888,6.649464278580352,3.027457146591614,2.1963859293818517,0.028064331913469794,0.1014499451778846,Bacteria,Gemmatimonadota,PAUC43f marine benthic group,Incertae Sedis_97,Incertae sedis (Gemmatimonadota),Incertae Sedis_575,NA,Not significant,FALSE
ASV_491,30.20674907124581,6.638104388886059,3.017976451089051,2.199521598815215,0.02784085506823848,0.1014499451778846,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Incertae Sedis_742,NA,Not significant,FALSE
ASV_795,19.287693193114627,-5.775793331195885,2.627316304222542,-2.1983623829050227,0.027923292123744857,0.1014499451778846,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_390,46.41805327620581,-6.600681201301687,3.014460573594712,-2.189672427339279,0.028548002138083894,0.1025613410145977,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Fuerstia,NA,Not significant,FALSE
ASV_178,90.56290668491445,5.793499705495244,2.6490330225105736,2.187024342944792,0.02874074697286744,0.1026203358172322,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_969,18.303506347981735,-6.570000209062007,3.0347200855888734,-2.164944384907621,0.030391944598164303,0.10785433997641235,Bacteria,Bacteroidota,Bacteroidia,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_745,23.394568492753173,6.509676749384644,3.030037394963506,2.148381653706636,0.03168344901524942,0.11175616561742524,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Bythopirellula,NA,Not significant,FALSE
ASV_144,119.46561651385247,-6.155517818653437,2.8906375901263472,-2.1294671596602273,0.033215629136285965,0.11573011691550265,Bacteria,Chloroflexota,Anaerolineae_2,Ardenticatenales_2,Incertae sedis (Chloroflexota),Incertae Sedis_420,NA,Not significant,FALSE
ASV_450,33.26324000157855,5.796241324310292,2.7248707596799933,2.127161922714822,0.03340663168694922,0.11573011691550265,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Bremerella,NA,Not significant,FALSE
ASV_961,16.69509445205494,-5.697580551643606,2.6725306712860153,-2.1319046448593024,0.033014686304768524,0.11573011691550265,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_748,25.06422715689695,-5.838326859894571,2.752916825553334,-2.1207785159731705,0.03394044547593134,0.11688366430172804,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_550,25.00080028321134,6.390677061647807,3.0260735279595865,2.111871044308992,0.034697511582746095,0.11809328503601302,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_867,22.182469252528154,-6.31038847687841,2.9879982390550985,-2.111911712128036,0.034694022624678356,0.11809328503601302,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_1019,17.989022600201942,-6.291250022082076,3.004705772145711,-2.093799026980731,0.03627788689264773,0.12275424518326149,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_422,42.27705602416834,4.735116589378497,2.269660642502673,2.086266334581744,0.03695450439250547,0.12432093385224384,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_619,24.39268803049982,5.5586940546039,2.674858726340695,2.0781262202241226,0.037697735241750734,0.12609242477413177,Bacteria,Pseudomonadota,Gammaproteobacteria_2,Nitrosococcales_2,Nitrosococcaceae_2,NA,NA,Not significant,FALSE
ASV_630,20.790293969878544,6.25417158560446,3.0253489220059158,2.06725628905565,0.03871001069865457,0.12873843558066833,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not significant,FALSE
ASV_895,16.76997243168757,-6.1910170069654695,2.999584404588135,-2.063958259516135,0.03902167413688533,0.12903758152083672,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_694,23.914698479397494,-5.479447329649953,2.678392943357887,-2.0457966569985055,0.04077638108918961,0.1340782700220811,Bacteria,Pseudomonadota,Alphaproteobacteria_2,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_503,23.37618519363841,6.1514372497933,3.02209026851723,2.035490903060108,0.04180150296180072,0.13667682429083158,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_787,17.932873572782874,6.128184523731296,3.0329097299958314,2.0205627827042907,0.04332504485936947,0.14086690563213985,Bacteria,Gemmatimonadota,PAUC43f marine benthic group,Incertae Sedis_97,Incertae sedis (Gemmatimonadota),Incertae Sedis_575,NA,Not significant,FALSE
ASV_599,28.393683388106425,5.4490256311890715,2.7079172653559698,2.012257058552625,0.044192846521574757,0.14289020375309172,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Incertae Sedis_730,NA,Not significant,FALSE
ASV_604,20.387078253324297,6.033170957551335,3.023264349118727,1.9955816828620982,0.04597947495404785,0.14784560454837484,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_226,70.13366116128971,-4.753364861228453,2.3956791765358707,-1.9841408264447886,0.04724014293818319,0.1510646329122122,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Mariniblastus,NA,Not significant,FALSE
ASV_365,34.88918144326618,5.243965578253023,2.6560261988662264,1.9743651551673345,0.04834023716798727,0.15373780345228738,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_690,16.87433542838332,5.925742711316805,3.0359740793237324,1.9518423268741387,0.05095692727335299,0.16117897648419263,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Unclassified family,NA,NA,Not significant,FALSE
ASV_633,28.70108675700883,5.822348645727623,3.0125652122891555,1.9326880035580707,0.05327464390944885,0.16759915002864448,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_686,22.23680948999129,5.818203127207728,3.0160783613299844,1.9290623220552219,0.0537231257740243,0.168092929456374,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_108,176.38935077023075,-4.764983294979681,2.4760219676077924,-1.9244511386881464,0.054298059686938675,0.168092929456374,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_147,121.8943335258595,-4.0751277465355145,2.1173878577274716,-1.924601452522367,0.0542792375578796,0.168092929456374,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales_2,Rubritaleaceae_2,Roseibacillus_2,NA,Not significant,FALSE
ASV_908,19.334909953209554,5.7181846557057,2.9891401958801853,1.912986437901725,0.05574978868190725,0.1711377286873513,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,NA,Not significant,FALSE
ASV_264,44.78670206812649,5.115778487543636,2.675545568337427,1.9120505918808028,0.05586970524157516,0.1711377286873513,Bacteria,Acidobacteriota,AT-s3-28,Incertae Sedis_17,Incertae sedis (Acidobacteriota),Incertae Sedis_91,NA,Not significant,FALSE
ASV_463,30.32674197047347,5.597580581003699,2.9555600945320673,1.8939153331239993,0.058236248930466736,0.17745286323314996,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not significant,FALSE
ASV_812,16.890800057422695,5.669092950326877,3.0215422524636097,1.8762249462851597,0.060624397963466865,0.18376770632675893,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_704,17.830760532039776,5.417874406996482,2.969956194822896,1.8242270429579721,0.0681177548283837,0.20541208968973737,Bacteria,Pseudomonadota,Alphaproteobacteria_2,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_869,18.267984841604072,5.465016157544561,3.0157123899350466,1.8121808219457785,0.06995826135691952,0.20869673904860161,Bacteria,Pseudomonadota,Gammaproteobacteria_2,Incertae Sedis_143,Incertae sedis (Pseudomonadota),Incertae Sedis_916,NA,Not significant,FALSE
ASV_796,22.354631094238407,-5.163256693522489,2.852495512778225,-1.810084072137126,0.07028275060743285,0.20869673904860161,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_311,57.26631731163133,-3.788377572748541,2.0920227672613128,-1.8108682333834936,0.07016125095204662,0.20869673904860161,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_263,75.9540946471355,-5.172564159055987,2.873491547604061,-1.8000972243572149,0.07184528781232004,0.2122535914049252,Bacteria,Pseudomonadota,Gammaproteobacteria_2,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_232,66.10501996553444,-5.02824180376998,2.845009536558378,-1.767390140228728,0.07716291304231078,0.22681219894254986,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not significant,FALSE
ASV_734,24.28488218037219,-5.199331842848925,2.9803761885009137,-1.7445220046077854,0.08106810782151094,0.23709366207095162,Bacteria,Pseudomonadota,Gammaproteobacteria_2,Pseudomonadales_2,Porticoccaceae_2,C1-B045_2,NA,Not significant,FALSE
ASV_409,37.01020314652729,-4.92242885109327,2.8426243324568943,-1.7316494462139462,0.08333599671326453,0.24250775043559977,Bacteria,Myxococcota,Polyangiia,Nannocystales_2,Nannocystaceae_2,Nannocystis_2,NA,Not significant,FALSE
ASV_349,26.45121471124315,5.209202817429233,3.0150640791705827,1.7277254083642024,0.08403746598404051,0.2433323641925949,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
